Date,Time,PID,Level,Component,Content,TypeOfContent,BlockID,datetime_id,Tag
2008-11-11,033823,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7045475543362904558 is added to invalidSet of 10.251.106.214:50010,BLOCK*,blk_7045475543362904558,081111033823,BLOCK*
2008-11-11,033824,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6802124772693111025 is added to invalidSet of 10.251.66.63:50010,BLOCK*,blk_-6802124772693111025,081111033824,BLOCK*
2008-11-11,033829,18,INFO,dfs.FSDataset,Deleting block blk_-5205950257901523262 file /mnt/hadoop/dfs/data/current/subdir40/blk_-5205950257901523262,Deleting,blk_-5205950257901523262,081111033829,Deleting
2008-11-11,033925,18906,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1649239999940418046 terminating,PacketResponder,blk_-1649239999940418046,081111033925,PacketResponder
2008-11-11,033927,19172,INFO,dfs.DataNode$PacketResponder,Received block blk_6880728743505526406 of size 67108864 from /10.251.197.226,Received,blk_6880728743505526406,081111033927,Received
2008-11-11,033935,18945,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5256716488526744434 src: /10.251.73.220:42064 dest: /10.251.73.220:50010,Receiving,blk_5256716488526744434,081111033935,Receiving
2008-11-11,033953,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_6928449948805597176 size 67108864,BLOCK*,blk_6928449948805597176,081111033953,BLOCK*
2008-11-11,034105,18847,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2529569087635823495 terminating,PacketResponder,blk_2529569087635823495,081111034105,PacketResponder
2008-11-11,034252,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_000222_0/part-00222. blk_3764836840384130740,BLOCK*,blk_3764836840384130740,081111034252,BLOCK*
2008-11-11,034323,19025,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3020717811556957482 src: /10.251.90.81:48077 dest: /10.251.90.81:50010,Receiving,blk_3020717811556957482,081111034323,Receiving
2008-11-11,034351,18690,INFO,dfs.DataNode$PacketResponder,Received block blk_-577659324269246113 of size 67108864 from /10.251.203.179,Received,blk_-577659324269246113,081111034351,Received
2008-11-11,034456,18909,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6137960563260046065 terminating,PacketResponder,blk_6137960563260046065,081111034456,PacketResponder
2008-11-11,034600,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.246:50010 is added to blk_-6909400912794057067 size 67108864,BLOCK*,blk_-6909400912794057067,081111034600,BLOCK*
2008-11-11,034712,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_8249475180346179102 size 67108864,BLOCK*,blk_8249475180346179102,081111034712,BLOCK*
2008-11-11,034726,19054,INFO,dfs.DataNode$PacketResponder,Received block blk_-5045144756510626150 of size 67108864 from /10.251.39.160,Received,blk_-5045144756510626150,081111034726,Received
2008-11-11,034742,19142,INFO,dfs.DataNode$PacketResponder,Received block blk_752365829198406123 of size 67108864 from /10.250.6.214,Received,blk_752365829198406123,081111034742,Received
2008-11-11,034937,19166,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5663417083925711869 terminating,PacketResponder,blk_5663417083925711869,081111034937,PacketResponder
2008-11-11,034945,19257,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-2014243777892518956 terminating,PacketResponder,blk_-2014243777892518956,081111034945,PacketResponder
2008-11-11,035010,19149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8123824094195108685 src: /10.251.194.213:54308 dest: /10.251.194.213:50010,Receiving,blk_-8123824094195108685,081111035010,Receiving
2008-11-11,035113,19229,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2080318574920472813 src: /10.251.39.64:40530 dest: /10.251.39.64:50010,Receiving,blk_2080318574920472813,081111035113,Receiving
2008-11-11,035115,18830,INFO,dfs.DataNode$PacketResponder,Received block blk_-290874442865281380 of size 28497700 from /10.251.203.179,Received,blk_-290874442865281380,081111035115,Received
2008-11-11,035152,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_5953577136151423920 size 67108864,BLOCK*,blk_5953577136151423920,081111035152,BLOCK*
2008-11-11,035247,19144,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2780312306380730204 terminating,PacketResponder,blk_-2780312306380730204,081111035247,PacketResponder
2008-11-11,035417,19387,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-633826175832239328 terminating,PacketResponder,blk_-633826175832239328,081111035417,PacketResponder
2008-11-11,035532,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.101:50010 is added to blk_-6540455811923725840 size 67108864,BLOCK*,blk_-6540455811923725840,081111035532,BLOCK*
2008-11-11,035620,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.1:50010 is added to blk_6308888821787547357 size 67108864,BLOCK*,blk_6308888821787547357,081111035620,BLOCK*
2008-11-11,035834,19205,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4638603954320058978 terminating,PacketResponder,blk_4638603954320058978,081111035834,PacketResponder
2008-11-11,035913,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.229:50010 is added to blk_-4651707530079874243 size 67108864,BLOCK*,blk_-4651707530079874243,081111035913,BLOCK*
2008-11-11,035915,19117,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5115892145206906855 terminating,PacketResponder,blk_5115892145206906855,081111035915,PacketResponder
2008-11-11,035948,19511,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2421414377433740760 terminating,PacketResponder,blk_-2421414377433740760,081111035948,PacketResponder
2008-11-11,035957,19217,INFO,dfs.DataNode$PacketResponder,Received block blk_-420564586555502239 of size 67108864 from /10.251.90.64,Received,blk_-420564586555502239,081111035957,Received
2008-11-11,040107,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_000881_0/part-00881. blk_-3091906986951252347,BLOCK*,blk_-3091906986951252347,081111040107,BLOCK*
2008-11-11,040246,19412,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4068751061953213467 terminating,PacketResponder,blk_-4068751061953213467,081111040246,PacketResponder
2008-11-11,040251,19350,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-3025440686907267472 terminating,PacketResponder,blk_-3025440686907267472,081111040251,PacketResponder
2008-11-11,040402,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.70:50010 is added to blk_-420818767915591010 size 67108864,BLOCK*,blk_-420818767915591010,081111040402,BLOCK*
2008-11-11,040405,19541,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8422946850755720617 terminating,PacketResponder,blk_8422946850755720617,081111040405,PacketResponder
2008-11-11,040425,19408,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5646228903161999640 src: /10.251.71.97:60870 dest: /10.251.71.97:50010,Receiving,blk_-5646228903161999640,081111040425,Receiving
2008-11-11,040521,19253,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7024895786822269814 terminating,PacketResponder,blk_-7024895786822269814,081111040521,PacketResponder
2008-11-11,040537,19518,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-4430291708660291878 terminating,PacketResponder,blk_-4430291708660291878,081111040537,PacketResponder
2008-11-11,040543,19431,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6250368566161066085 src: /10.251.31.180:42992 dest: /10.251.31.180:50010,Receiving,blk_-6250368566161066085,081111040543,Receiving
2008-11-11,040544,19362,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6213380972217661202 src: /10.251.203.149:40478 dest: /10.251.203.149:50010,Receiving,blk_-6213380972217661202,081111040544,Receiving
2008-11-11,040604,19555,INFO,dfs.DataNode$PacketResponder,Received block blk_3813891701916249413 of size 67108864 from /10.251.121.224,Received,blk_3813891701916249413,081111040604,Received
2008-11-11,040626,19526,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_903961454948542202 terminating,PacketResponder,blk_903961454948542202,081111040626,PacketResponder
2008-11-11,040653,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_3954386352306480748 size 67108864,BLOCK*,blk_3954386352306480748,081111040653,BLOCK*
2008-11-11,040658,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_4812792845864526586 size 67108864,BLOCK*,blk_4812792845864526586,081111040658,BLOCK*
2008-11-11,040728,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.211:50010 is added to blk_5570475465835003801 size 67108864,BLOCK*,blk_5570475465835003801,081111040728,BLOCK*
2008-11-11,040751,19585,INFO,dfs.DataNode$PacketResponder,Received block blk_-9190864897806028230 of size 67108864 from /10.251.214.130,Received,blk_-9190864897806028230,081111040751,Received
2008-11-11,040754,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_-4342304152206614489 size 67108864,BLOCK*,blk_-4342304152206614489,081111040754,BLOCK*
2008-11-11,040857,19185,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-190773840747023361 terminating,PacketResponder,blk_-190773840747023361,081111040857,PacketResponder
2008-11-11,041004,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-5580048401594934039 size 67108864,BLOCK*,blk_-5580048401594934039,081111041004,BLOCK*
2008-11-11,041039,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_6640583412927022083 size 67108864,BLOCK*,blk_6640583412927022083,081111041039,BLOCK*
2008-11-11,041111,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_-1332315107905285608 size 67108864,BLOCK*,blk_-1332315107905285608,081111041111,BLOCK*
2008-11-11,041218,19235,INFO,dfs.DataNode$PacketResponder,Received block blk_3550669278239526374 of size 67108864 from /10.251.123.1,Received,blk_3550669278239526374,081111041218,Received
2008-11-11,041219,19820,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4873550540813847659 terminating,PacketResponder,blk_4873550540813847659,081111041219,PacketResponder
2008-11-11,041252,19248,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1133573997287815203 src: /10.251.123.195:59430 dest: /10.251.123.195:50010,Receiving,blk_-1133573997287815203,081111041252,Receiving
2008-11-11,041349,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.134:50010 is added to blk_2740792916077430444 size 28482383,BLOCK*,blk_2740792916077430444,081111041349,BLOCK*
2008-11-11,041425,19630,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2851869865185325732 terminating,PacketResponder,blk_2851869865185325732,081111041425,PacketResponder
2008-11-11,041443,19498,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1842096107468319932 terminating,PacketResponder,blk_-1842096107468319932,081111041443,PacketResponder
2008-11-11,041509,20066,INFO,dfs.DataNode$PacketResponder,Received block blk_-8965508153794244104 of size 28494398 from /10.251.70.112,Received,blk_-8965508153794244104,081111041509,Received
2008-11-11,041532,19592,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1074754942323612586 src: /10.251.202.181:45279 dest: /10.251.202.181:50010,Receiving,blk_1074754942323612586,081111041532,Receiving
2008-11-11,041534,19842,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7727864185516010230 src: /10.251.43.192:36039 dest: /10.251.43.192:50010,Receiving,blk_-7727864185516010230,081111041534,Receiving
2008-11-11,041701,19403,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4779205255695723216 terminating,PacketResponder,blk_-4779205255695723216,081111041701,PacketResponder
2008-11-11,041734,19799,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2261089810991980611 terminating,PacketResponder,blk_2261089810991980611,081111041734,PacketResponder
2008-11-11,041811,19543,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5335498635665743905 src: /10.251.73.220:50095 dest: /10.251.73.220:50010,Receiving,blk_5335498635665743905,081111041811,Receiving
2008-11-11,041926,19700,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5144503768267321004 src: /10.251.107.19:36862 dest: /10.251.107.19:50010,Receiving,blk_-5144503768267321004,081111041926,Receiving
2008-11-11,042009,19800,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1927336911952959118 terminating,PacketResponder,blk_1927336911952959118,081111042009,PacketResponder
2008-11-11,042024,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.166:50010 is added to blk_-2332150303475653460 size 67108864,BLOCK*,blk_-2332150303475653460,081111042024,BLOCK*
2008-11-11,042042,19757,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2111886617384066018 terminating,PacketResponder,blk_2111886617384066018,081111042042,PacketResponder
2008-11-11,042100,19804,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2506231977021079951 src: /10.251.31.160:57634 dest: /10.251.31.160:50010,Receiving,blk_-2506231977021079951,081111042100,Receiving
2008-11-11,042129,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_4330492872922862223 size 67108864,BLOCK*,blk_4330492872922862223,081111042129,BLOCK*
2008-11-11,042353,19811,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6918427074195439966 terminating,PacketResponder,blk_6918427074195439966,081111042353,PacketResponder
2008-11-11,042416,19265,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4284688617983009262 src: /10.251.91.32:57548 dest: /10.251.91.32:50010,Receiving,blk_4284688617983009262,081111042416,Receiving
2008-11-11,042427,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_5813361416484537967 size 67108864,BLOCK*,blk_5813361416484537967,081111042427,BLOCK*
2008-11-11,042456,19952,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2313277713021896570 src: /10.251.123.195:58823 dest: /10.251.123.195:50010,Receiving,blk_-2313277713021896570,081111042456,Receiving
2008-11-11,042457,19726,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7778922135767840250 terminating,PacketResponder,blk_-7778922135767840250,081111042457,PacketResponder
2008-11-11,042625,19958,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7350482598011027441 src: /10.250.7.96:41476 dest: /10.250.7.96:50010,Receiving,blk_-7350482598011027441,081111042625,Receiving
2008-11-11,042735,19901,INFO,dfs.DataNode$PacketResponder,Received block blk_-3607860197409267245 of size 28503188 from /10.251.31.180,Received,blk_-3607860197409267245,081111042735,Received
2008-11-11,042824,18264,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4178945095089206682 terminating,PacketResponder,blk_4178945095089206682,081111042824,PacketResponder
2008-11-11,043015,19875,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-3363550789841756902 terminating,PacketResponder,blk_-3363550789841756902,081111043015,PacketResponder
2008-11-11,043042,20058,INFO,dfs.DataNode$DataXceiver,Receiving block blk_345577139488306634 src: /10.251.37.240:38873 dest: /10.251.37.240:50010,Receiving,blk_345577139488306634,081111043042,Receiving
2008-11-11,043106,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_4577632468651859430 size 67108864,BLOCK*,blk_4577632468651859430,081111043106,BLOCK*
2008-11-11,043132,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_001716_0/part-01716. blk_-2051219911597308805,BLOCK*,blk_-2051219911597308805,081111043132,BLOCK*
2008-11-11,043140,19599,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2680500627064966252 terminating,PacketResponder,blk_-2680500627064966252,081111043140,PacketResponder
2008-11-11,043222,20077,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9092685890953655332 src: /10.250.15.240:43274 dest: /10.250.15.240:50010,Receiving,blk_-9092685890953655332,081111043222,Receiving
2008-11-11,043341,19898,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4473020641607592551 src: /10.251.42.191:48114 dest: /10.251.42.191:50010,Receiving,blk_-4473020641607592551,081111043341,Receiving
2008-11-11,043358,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.37:50010 is added to blk_-524128780228307052 size 67108864,BLOCK*,blk_-524128780228307052,081111043358,BLOCK*
2008-11-11,043515,20251,INFO,dfs.DataNode$PacketResponder,Received block blk_4443043493758564822 of size 67108864 from /10.251.106.37,Received,blk_4443043493758564822,081111043515,Received
2008-11-11,043630,20253,INFO,dfs.DataNode$PacketResponder,Received block blk_5118390778403008591 of size 67108864 from /10.251.30.101,Received,blk_5118390778403008591,081111043630,Received
2008-11-11,043746,20226,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2737505352081488746 src: /10.251.194.245:52516 dest: /10.251.194.245:50010,Receiving,blk_2737505352081488746,081111043746,Receiving
2008-11-11,043825,20130,INFO,dfs.DataNode$PacketResponder,Received block blk_-9013487557842539661 of size 28485342 from /10.251.215.192,Received,blk_-9013487557842539661,081111043825,Received
2008-11-11,043903,20003,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8638442557570632582 terminating,PacketResponder,blk_-8638442557570632582,081111043903,PacketResponder
2008-11-11,044041,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_111759050707136656 size 67108864,BLOCK*,blk_111759050707136656,081111044041,BLOCK*
2008-11-11,044304,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2259206517962925438 is added to invalidSet of 10.251.215.16:50010,BLOCK*,blk_2259206517962925438,081111044304,BLOCK*
2008-11-11,044304,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3854777877236596649 is added to invalidSet of 10.251.39.160:50010,BLOCK*,blk_-3854777877236596649,081111044304,BLOCK*
2008-11-11,044305,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-4265150363959543078 is added to invalidSet of 10.251.39.160:50010,BLOCK*,blk_-4265150363959543078,081111044305,BLOCK*
2008-11-11,044309,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3729730843466061623 is added to invalidSet of 10.251.27.63:50010,BLOCK*,blk_3729730843466061623,081111044309,BLOCK*
2008-11-11,044310,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3876184938151091897 is added to invalidSet of 10.251.30.85:50010,BLOCK*,blk_3876184938151091897,081111044310,BLOCK*
2008-11-11,044311,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1227720343537039835 is added to invalidSet of 10.251.202.134:50010,BLOCK*,blk_-1227720343537039835,081111044311,BLOCK*
2008-11-11,044314,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6921441628286995043 is added to invalidSet of 10.251.126.83:50010,BLOCK*,blk_-6921441628286995043,081111044314,BLOCK*
2008-11-11,044315,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3539852484771802299 is added to invalidSet of 10.250.19.227:50010,BLOCK*,blk_3539852484771802299,081111044315,BLOCK*
2008-11-11,044316,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2341651676737321162 is added to invalidSet of 10.251.203.129:50010,BLOCK*,blk_2341651676737321162,081111044316,BLOCK*
2008-11-11,044318,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-765820154946060546 is added to invalidSet of 10.251.65.203:50010,BLOCK*,blk_-765820154946060546,081111044318,BLOCK*
2008-11-11,044319,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2492400942012223395 is added to invalidSet of 10.251.202.209:50010,BLOCK*,blk_-2492400942012223395,081111044319,BLOCK*
2008-11-11,044320,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8351015090014570293 is added to invalidSet of 10.251.199.86:50010,BLOCK*,blk_-8351015090014570293,081111044320,BLOCK*
2008-11-11,044328,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-328970571549408286 is added to invalidSet of 10.251.214.32:50010,BLOCK*,blk_-328970571549408286,081111044328,BLOCK*
2008-11-11,044328,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8130925109202184099 is added to invalidSet of 10.251.125.193:50010,BLOCK*,blk_-8130925109202184099,081111044328,BLOCK*
2008-11-11,044331,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3242342105286997235 is added to invalidSet of 10.251.71.97:50010,BLOCK*,blk_-3242342105286997235,081111044331,BLOCK*
2008-11-11,044332,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2468407162668753567 is added to invalidSet of 10.251.106.37:50010,BLOCK*,blk_2468407162668753567,081111044332,BLOCK*
2008-11-11,044335,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7841365850685201915 is added to invalidSet of 10.251.110.68:50010,BLOCK*,blk_7841365850685201915,081111044335,BLOCK*
2008-11-11,044337,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-6160667975382232149,Verification,blk_-6160667975382232149,081111044337,Verification
2008-11-11,044338,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2426255659473300323 is added to invalidSet of 10.251.106.37:50010,BLOCK*,blk_2426255659473300323,081111044338,BLOCK*
2008-11-11,044338,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5203504995927133832 is added to invalidSet of 10.250.13.240:50010,BLOCK*,blk_5203504995927133832,081111044338,BLOCK*
2008-11-11,044340,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_815809455641029563 is added to invalidSet of 10.251.111.37:50010,BLOCK*,blk_815809455641029563,081111044340,BLOCK*
2008-11-11,044343,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6413710007211667486 is added to invalidSet of 10.251.30.179:50010,BLOCK*,blk_6413710007211667486,081111044343,BLOCK*
2008-11-11,044345,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2907776069874917892 is added to invalidSet of 10.251.215.16:50010,BLOCK*,blk_-2907776069874917892,081111044345,BLOCK*
2008-11-11,044347,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5802915611610989626 is added to invalidSet of 10.251.110.196:50010,BLOCK*,blk_-5802915611610989626,081111044347,BLOCK*
2008-11-11,044349,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7668075074035173978 is added to invalidSet of 10.251.31.5:50010,BLOCK*,blk_-7668075074035173978,081111044349,BLOCK*
2008-11-11,044351,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1573544581830458089 is added to invalidSet of 10.251.122.65:50010,BLOCK*,blk_-1573544581830458089,081111044351,BLOCK*
2008-11-11,044353,19,INFO,dfs.FSDataset,Deleting block blk_-1180596628202464893 file /mnt/hadoop/dfs/data/current/subdir52/blk_-1180596628202464893,Deleting,blk_-1180596628202464893,081111044353,Deleting
2008-11-11,044427,20289,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1407935810673971357 src: /10.251.123.99:54184 dest: /10.251.123.99:50010,Receiving,blk_1407935810673971357,081111044427,Receiving
2008-11-11,044522,18,INFO,dfs.FSDataset,Deleting block blk_-8167717961644709843 file /mnt/hadoop/dfs/data/current/blk_-8167717961644709843,Deleting,blk_-8167717961644709843,081111044522,Deleting
2008-11-11,044543,19,INFO,dfs.FSDataset,Deleting block blk_-7464161062429228045 file /mnt/hadoop/dfs/data/current/subdir19/blk_-7464161062429228045,Deleting,blk_-7464161062429228045,081111044543,Deleting
2008-11-11,044546,19,INFO,dfs.FSDataset,Deleting block blk_-5934436507161953485 file /mnt/hadoop/dfs/data/current/subdir33/blk_-5934436507161953485,Deleting,blk_-5934436507161953485,081111044546,Deleting
2008-11-11,044546,20347,INFO,dfs.DataNode$PacketResponder,Received block blk_-3922743468150895472 of size 67108864 from /10.251.39.179,Received,blk_-3922743468150895472,081111044546,Received
2008-11-11,044550,19,INFO,dfs.FSDataset,Deleting block blk_-7832937837605180330 file /mnt/hadoop/dfs/data/current/subdir49/blk_-7832937837605180330,Deleting,blk_-7832937837605180330,081111044550,Deleting
2008-11-11,044554,19,INFO,dfs.FSDataset,Deleting block blk_-8547071368131084410 file /mnt/hadoop/dfs/data/current/subdir38/blk_-8547071368131084410,Deleting,blk_-8547071368131084410,081111044554,Deleting
2008-11-11,044556,19,INFO,dfs.FSDataset,Deleting block blk_-5429042599096020592 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429042599096020592,Deleting,blk_-5429042599096020592,081111044556,Deleting
2008-11-11,044612,19,INFO,dfs.FSDataset,Deleting block blk_-6350492516478706425 file /mnt/hadoop/dfs/data/current/subdir36/blk_-6350492516478706425,Deleting,blk_-6350492516478706425,081111044612,Deleting
2008-11-11,044624,19,INFO,dfs.FSDataset,Deleting block blk_-6053005391233809507 file /mnt/hadoop/dfs/data/current/subdir27/blk_-6053005391233809507,Deleting,blk_-6053005391233809507,081111044624,Deleting
2008-11-11,044624,20167,INFO,dfs.DataNode$PacketResponder,Received block blk_-1522998827901549925 of size 67108864 from /10.251.127.47,Received,blk_-1522998827901549925,081111044624,Received
2008-11-11,044630,19,INFO,dfs.FSDataset,Deleting block blk_-4311652947826112510 file /mnt/hadoop/dfs/data/current/subdir57/blk_-4311652947826112510,Deleting,blk_-4311652947826112510,081111044630,Deleting
2008-11-11,044635,19,INFO,dfs.FSDataset,Deleting block blk_-1754204887541031211 file /mnt/hadoop/dfs/data/current/subdir58/blk_-1754204887541031211,Deleting,blk_-1754204887541031211,081111044635,Deleting
2008-11-11,044639,19,INFO,dfs.FSDataset,Deleting block blk_-4165176068096983220 file /mnt/hadoop/dfs/data/current/subdir34/blk_-4165176068096983220,Deleting,blk_-4165176068096983220,081111044639,Deleting
2008-11-11,044648,19,INFO,dfs.FSDataset,Deleting block blk_4863571548336254624 file /mnt/hadoop/dfs/data/current/subdir5/blk_4863571548336254624,Deleting,blk_4863571548336254624,081111044648,Deleting
2008-11-11,044650,19,INFO,dfs.FSDataset,Deleting block blk_-4844505495441326897 file /mnt/hadoop/dfs/data/current/subdir36/blk_-4844505495441326897,Deleting,blk_-4844505495441326897,081111044650,Deleting
2008-11-11,044652,19,INFO,dfs.FSDataset,Deleting block blk_-7513928662244669476 file /mnt/hadoop/dfs/data/current/subdir11/blk_-7513928662244669476,Deleting,blk_-7513928662244669476,081111044652,Deleting
